"lhwages" "education" "gender"
2.7427736371606 12.5 "Female"
2.61300665241532 12.1 "Male"
3.25809653802148 11 "Male"
2.57870052907436 18.5 "Male"
2.77258872223978 14 "Female"
3.50735757749055 13 "Male"
2.39151130218845 13 "Female"
3.2722270003652 9 "Male"
2.43624147780672 10 "Female"
2.94021956362373 10 "Male"
3.13766576944266 10 "Male"
2.01490302054226 12.1 "Female"
2.56494935746154 15 "Female"
3.29583686600433 20 "Female"
3.39685463222802 20 "Male"
2.37117788445966 15 "Female"
1.90210752639692 16 "Female"
3.24998681989325 11 "Male"
1.76985463384001 11 "Male"
1.97823903617067 11 "Female"
3.08876713952118 18 "Male"
2.80759383143847 12.5 "Male"
2.56494935746154 20 "Female"
2.78192004966867 17.3 "Female"
2.77258872223978 9 "Male"
2.70805020110221 13 "Male"
2.64119789411437 14.8 "Female"
3.28690823526003 13 "Male"
3.29138251565495 12.5 "Male"
3.83773040084629 18 "Male"
2.02551319965428 12 "Female"
2.63834278867739 12.5 "Female"
2.69799986524871 12.5 "Female"
1.34547236659964 13 "Female"
2.84258109405982 13.6 "Female"
3.02042488614436 17 "Female"
2.21920348405499 13.8 "Female"
2.84781214347737 7 "Male"
3.14931136148229 17.4 "Male"
3.20639830335709 12 "Female"
2.79239134953596 9 "Male"
2.63332665490627 12 "Female"
1.94591014905531 20 "Male"
2.81480973767374 12 "Male"
2.22462355152433 10 "Female"
3.6848714327164 19 "Male"
3.39316520996489 12 "Male"
2.82731362192903 14 "Female"
2.07944154167984 13 "Female"
2.11866225483312 19 "Female"
2.59674613154354 15 "Male"
2.54944517092557 12 "Female"
2.04769284336526 12 "Female"
3.25501487148407 13 "Male"
3.03302805829769 16.5 "Male"
2.4923786646267 19.1 "Female"
2.36085400111802 12 "Male"
2.90361698464619 10 "Female"
2.42125662271154 12.5 "Female"
2.47569771070269 17.2 "Female"
2.5408142817263 10 "Female"
2.45444744230329 20 "Male"
2.78993736057439 14.5 "Female"
2.14006616349627 10 "Female"
2.52172062291072 14 "Female"
2.02022218201986 12 "Female"
2.39789527279837 13 "Female"
2.71866038021423 15 "Female"
2.57489968831471 13 "Female"
3.01062088604774 18 "Male"
2.37024374146786 11 "Female"
2.96887481938411 11 "Male"
3.57402961243499 19 "Male"
2.64830019669644 8 "Male"
2.94706710157271 12.6 "Female"
3.17680304844629 13 "Male"
3.28765534026303 15 "Male"
3.17805383034795 14 "Male"
2.01490302054226 13.5 "Female"
2.65885995691144 13 "Female"
2.80336038090653 13 "Male"
2.30258509299405 13 "Male"
3.09421922026864 19.5 "Female"
3.3322045101752 10.5 "Male"
3.31418600467253 12 "Female"
2.93172694357808 18 "Female"
2.30558060197384 12.5 "Female"
3.17680304844629 14 "Female"
3.09467222140889 20 "Male"
3.17805383034795 17.4 "Female"
2.65394594210901 14 "Female"
3.55277332111694 17 "Male"
3.87120101090789 18 "Male"
3.17136484219715 13 "Male"
2.95491027903374 12.5 "Male"
2.66722820658195 8 "Male"
1.94161522477243 12.3 "Male"
2.04769284336526 9 "Female"
3.55877076876692 12 "Male"
3.01062088604774 17 "Female"
3.15487049489229 17.3 "Male"
3.54269694393586 18 "Male"
3.15955035878339 13 "Female"
2.91560622907471 16 "Male"
2.64119789411437 14 "Male"
3.33113250721387 17 "Female"
3.14415227867226 20 "Female"
2.82137888640921 16 "Female"
2.90799335924598 17.4 "Female"
2.99573227355399 12 "Male"
2.67414864942653 13 "Male"
2.49072303510944 12 "Female"
2.94968833505258 16 "Male"
2.3823200610129 12.5 "Female"
2.30258509299405 17 "Female"
2.66792241001143 12.9 "Female"
3.06805293513362 7 "Male"
3.3603753871419 10 "Male"
2.63834278867739 18.4 "Male"
3.37656310070379 11.5 "Female"
3.29138251565495 20 "Male"
2.63905732961526 14.9 "Female"
2.88591740754678 17.5 "Female"
2.68375750853317 9.5 "Female"
2.50715725872282 11 "Female"
2.45100509811232 12 "Male"
2.41412646772695 14.2 "Female"
2.55567572067621 12 "Female"
3.05776766447344 12.5 "Male"
1.95018670582257 10 "Female"
2.90799335924598 13.9 "Female"
2.98568193770049 17 "Male"
2.63905732961526 15 "Female"
2.78253905309295 10 "Male"
2.63905732961526 12.1 "Male"
3.05069383162797 15 "Female"
3.09467222140889 12.5 "Male"
2.35612585992208 12 "Female"
2.70805020110221 10 "Male"
2.31352503303238 12.5 "Female"
3.19785645764413 18 "Male"
3.27336401015227 17.9 "Female"
2.01623546577604 15.3 "Female"
2.87694873756402 14 "Female"
3.38676033386439 18 "Male"
3.09602999486936 17 "Female"
2.88703285663065 10 "Male"
1.98100146886658 15 "Male"
2.02154756326093 10 "Female"
3.37690468909311 18 "Female"
2.60417007061482 12 "Male"
3.29472513715164 11 "Male"
3.31163730494951 14.5 "Female"
2.77258872223978 12 "Female"
2.26384426467762 18.5 "Male"
2.56494935746154 13 "Male"
2.58021682959233 13 "Male"
3.44041809481544 18 "Male"
2.80093319524892 12.5 "Female"
3.07269331469012 12 "Male"
1.90210752639692 10.3 "Female"
2.55100645149252 12.5 "Female"
1.99605993274078 14 "Female"
1.89461685466776 12 "Female"
2.77258872223978 17 "Female"
2.94127608775793 9 "Male"
3.44137917129499 17 "Female"
2.82018770103906 13 "Male"
2.65675690671466 11.5 "Male"
2.94021956362373 17 "Male"
2.484906649788 12 "Female"
3.17805383034795 16 "Female"
3.27336401015227 14 "Female"
2.43624147780672 9 "Male"
3.54269694393586 19 "Female"
2.82908719614504 17 "Female"
2.42036812865043 12 "Male"
3.73766961828337 17 "Male"
2.83321334405622 15 "Male"
3.42295887344367 7 "Female"
2.17361471169709 8 "Female"
3.54961738678043 16 "Male"
2.06051353179432 9 "Female"
2.97960289162411 11.5 "Female"
2.83321334405622 16.5 "Female"
2.74662968306969 12.5 "Female"
3.01944880017131 5 "Male"
1.91102289005487 12.5 "Female"
2.79850010402428 15 "Male"
3.27336401015227 15 "Female"
3.32287541488669 12 "Female"
2.69665215614984 12.5 "Female"
2.92208573338569 16 "Male"
2.62466859216316 9 "Male"
2.55100645149252 1.5 "Male"
3.19335286763712 19.7 "Female"
2.94443897916644 13 "Female"
2.35896542643015 9 "Female"
2.30258509299405 13 "Male"
2.01623546577604 8.3 "Female"
2.8225686545448 12.5 "Male"
2.24283508858827 1 "Female"
1.80500469597808 12.1 "Female"
2.78377591163035 12 "Female"
2.52572864430826 12.5 "Female"
3.20639830335709 12 "Male"
2.95491027903374 12 "Female"
3.13113691056019 11 "Male"
2.66374994220563 12 "Male"
3.76584049525006 20 "Male"
3.16758253048065 14 "Male"
2.86619290219901 14 "Male"
2.98315349134713 14 "Female"
2.12345842709661 6 "Male"
2.89037175789616 16 "Female"
3.43010872515658 12 "Male"
2.95021175825218 13.6 "Male"
2.84549061022345 18 "Female"
2.32238772029023 13 "Female"
3.48553853009591 16 "Male"
3.13723183582769 14 "Male"
2.95751106073379 10 "Female"
2.62103882411258 15.2 "Male"
3.14845336057165 10 "Male"
2.89037175789616 8 "Male"
2.85070650150373 12.5 "Male"
2.92154737536461 15.1 "Male"
2.57870052907436 11 "Female"
3.8177123259569 8 "Male"
2.90853906185161 20 "Male"
3.00370044320317 13 "Male"
2.65745841498615 12 "Female"
1.84213567655312 11.7 "Male"
1.75785791755237 8 "Female"
2.598235335095 13 "Male"
2.65955999194178 15 "Male"
1.87180217690159 15.5 "Female"
3.60929497477109 10 "Male"
3.17805383034795 10.5 "Female"
2.69799986524871 12.5 "Female"
2.61958321977988 12 "Male"
2.84665205053984 12.6 "Male"
3.3724549127965 17 "Male"
2.60268968544438 19 "Female"
2.86220088092947 14 "Male"
2.97960289162411 12.1 "Male"
2.77258872223978 9 "Male"
2.63905732961526 17.4 "Female"
3.17722014959937 12.5 "Male"
2.9637254774189 10 "Male"
2.38416507998647 13.5 "Female"
3.29583686600433 17 "Female"
2.88480071284671 14.8 "Male"
3.23632273847192 12 "Male"
2.07944154167984 9 "Male"
2.95491027903374 12 "Male"
2.84607149899958 11.5 "Male"
2.66025953726586 9 "Male"
2.90361698464619 10 "Male"
1.90210752639692 14.9 "Female"
2.87694873756402 6 "Male"
3.13244609686981 16 "Male"
3.16082289341958 19 "Female"
2.6447553507299 13 "Female"
2.32434658477556 12 "Male"
3.17805383034795 12 "Male"
2.90361698464619 13.5 "Male"
1.94591014905531 10 "Male"
2.484906649788 14 "Male"
3.05022045883806 12 "Female"
3.62273965160939 10 "Male"
2.70001802940495 8 "Male"
3.01553490085017 13 "Male"
2.73176672771953 18.3 "Female"
2.27726728500976 13 "Male"
3.19581188526965 17 "Male"
2.82967768922391 12.5 "Female"
3.37279790714046 14 "Male"
2.60933422816305 13 "Female"
2.88256357544835 13 "Male"
2.39880395073459 12 "Female"
3.17136484219715 12.5 "Female"
2.49815187653802 12.5 "Female"
2.31055326264322 16.5 "Female"
2.68852753461335 10 "Female"
2.39333945626251 15 "Female"
2.01490302054226 12 "Male"
2.32630161961136 14.6 "Female"
2.90361698464619 16 "Female"
1.94591014905531 12 "Female"
1.91692261218206 16.8 "Female"
3.13549421592915 17 "Male"
1.97408102602201 11 "Female"
2.15176220325946 16.7 "Female"
3.2188758248682 13 "Female"
2.71204222237175 13 "Female"
2.66514270009093 12.5 "Female"
1.59736533119983 13.5 "Male"
2.63905732961526 11 "Male"
2.95491027903374 18.1 "Male"
3.04594998971461 11 "Male"
3.11617842662986 20 "Female"
3.06758771065442 12 "Male"
3.07823349506573 16.5 "Female"
2.32238772029023 18 "Male"
3.06572464537403 12 "Male"
2.9274534328007 15 "Male"
2.45444744230329 18.2 "Female"
2.73176672771953 10 "Female"
2.49732916978656 14 "Male"
1.6094379124341 15.2 "Female"
3.09104245335832 17 "Female"
2.35137525716348 8.5 "Male"
2.61958321977988 10 "Male"
2.14006616349627 13.5 "Female"
3.36245655334572 10 "Male"
2.94864066602014 14 "Female"
1.90210752639692 10 "Female"
2.94443897916644 15.1 "Female"
3.44009753061971 15 "Male"
2.17588743994809 14 "Male"
2.90361698464619 15 "Female"
3.03639425527288 11 "Male"
3.00370044320317 12 "Male"
2.63905732961526 10 "Male"
2.94127608775793 13 "Female"
2.45702144629846 12 "Female"
2.3823200610129 18 "Male"
3.05635689537043 8 "Male"
2.18829594659192 12 "Male"
2.40333499609419 12.5 "Female"
2.66722820658195 12 "Male"
2.84954976337591 18 "Male"
2.55334381134123 14.1 "Female"
3.39584977533556 14 "Male"
2.95491027903374 12 "Female"
2.12823170584927 13.5 "Female"
2.64119789411437 20 "Male"
3.13723183582769 20 "Female"
2.73176672771953 14.4 "Male"
3.48553853009591 9 "Male"
3.43881424523346 14.5 "Female"
2.74534598584591 13.5 "Male"
2.88200350822565 12.5 "Female"
2.65675690671466 12 "Male"
2.70805020110221 13.5 "Male"
2.72850620966959 15 "Female"
2.484906649788 12.5 "Female"
2.63619609733423 13.5 "Male"
2.70805020110221 4 "Male"
3.42067315816281 14.5 "Male"
2.90853906185161 14 "Female"
2.42036812865043 12 "Male"
1.18172719537862 11.5 "Male"
2.70805020110221 10 "Male"
2.94443897916644 14 "Male"
3.39316520996489 9 "Male"
2.53923699433305 12 "Male"
2.67138621673062 13.5 "Male"
2.484906649788 13 "Male"
3.38235429386068 16 "Male"
3.16926532431487 17.6 "Female"
2.19722457733622 10 "Female"
3.17805383034795 15 "Male"
2.14826773260969 12.8 "Female"
1.98100146886658 12 "Female"
1.83258146374831 9 "Female"
2.484906649788 8 "Male"
3.36141651165031 14 "Female"
2.94549105711724 12 "Male"
2.63905732961526 12 "Female"
2.83321334405622 12.3 "Female"
2.90251989183181 6 "Male"
2.82375700881418 15 "Female"
2.27521389619791 14 "Female"
2.9041650800285 12.5 "Female"
3.14156272176553 13 "Male"
2.01089499914473 10 "Female"
1.34547236659964 13 "Male"
2.14006616349627 12 "Female"
2.92584614608982 17 "Male"
3.64805745959368 19 "Male"
3.09104245335832 16 "Female"
2.83321334405622 10.5 "Female"
3.24998681989325 19 "Female"
2.77258872223978 9 "Female"
2.79116510781272 16 "Male"
2.73176672771953 14 "Male"
2.70805020110221 15 "Female"
3.13549421592915 6 "Male"
2.65955999194178 18 "Male"
3.07961375753469 13 "Female"
2.19722457733622 8 "Male"
2.83321334405622 12.5 "Male"
2.43361335540045 8 "Female"
3.11617842662986 12.5 "Male"
3.35585127989528 19 "Male"
2.8130106367387 11 "Female"
2.9590682891824 10 "Male"
2.34564458245449 10 "Female"
2.49072303510944 13 "Female"
3.24259235148552 16 "Female"
3.30100865440672 18 "Female"
3.10099278421148 15 "Female"
3.39316520996489 12 "Male"
3.41378449716763 12 "Male"
2.484906649788 12 "Female"
3.30908209275435 17 "Male"
1.52169899812609 12.5 "Male"
3.51452606696916 11 "Male"
2.56494935746154 10 "Male"
2.52972066557779 10 "Male"
2.58625914404829 12 "Female"
3.09013294897548 20 "Female"
2.9871959425317 13.5 "Female"
1.79175946922805 17 "Female"
2.69056488676119 13.5 "Female"
2.69462718077007 13 "Female"
2.87919845729804 12 "Male"
2.0188950418118 12.5 "Female"
2.69462718077007 11 "Male"
3.21567069391925 19.4 "Female"
1.75785791755237 12.5 "Female"
2.9247731846135 11 "Male"
3.08007342198774 18 "Male"
2.94021956362373 11 "Male"
2.484906649788 12 "Female"
2.82908719614504 15.3 "Female"
2.94021956362373 15 "Male"
2.95491027903374 18.5 "Male"
3.31163730494951 13 "Male"
3.63468722503051 17 "Male"
2.45787797740008 12 "Female"
3.45852244828142 17.8 "Male"
2.14006616349627 4 "Female"
2.36085400111802 12 "Female"
3.3603753871419 12.5 "Male"
2.57031952763613 15 "Male"
2.82731362192903 12 "Female"
3.27336401015227 15 "Female"
2.85876641848083 12 "Male"
2.52572864430826 11.5 "Male"
2.50470927708418 8 "Male"
2.61447185414264 15 "Female"
3.15997471694804 12 "Male"
2.82137888640921 18 "Male"
2.99423114742772 9 "Male"
3.48031658611475 17 "Male"
2.75493378700106 14 "Female"
2.01490302054226 18.6 "Male"
2.51608226725645 12.5 "Female"
2.91560622907471 8.5 "Male"
3.2188758248682 16 "Female"
3.48553853009591 12 "Male"
2.44408465526775 10.5 "Male"
2.90962957450058 13.7 "Female"
2.89037175789616 13 "Female"
2.94443897916644 12 "Male"
3.53543685687036 18 "Male"
2.73176672771953 15 "Female"
1.92424865227413 9 "Female"
2.79116510781272 15 "Male"
3.29138251565495 12 "Male"
1.88251383249652 13.5 "Female"
2.35137525716348 12 "Male"
1.93152141160321 12 "Female"
3.28653447334202 12 "Male"
3.72037812117331 14 "Male"
1.20896034583698 7.5 "Male"
2.30258509299405 12 "Female"
2.57108434602905 13 "Female"
2.484906649788 13 "Female"
3.31745338822919 19 "Male"
2.30258509299405 12 "Male"
3.15997471694804 12.1 "Male"
2.95491027903374 12 "Male"
2.6440448711263 9 "Male"
1.7227665977411 12 "Female"
2.8130106367387 8 "Female"
3.41739876100016 16 "Male"
3.09104245335832 15 "Male"
2.47232786758114 11 "Female"
3.13549421592915 14 "Male"
